title,_0,author,_,publisher,isbn,readDate,_1,_2,thumnailImage,_3,_4,_5,_6
STEINS；GATE(3),,5pb./Nitroplus,,角川書店,9784041001431,2021/02/25,「誰よりも大切な女性のことを、忘れたりはしない」まゆりの命を救うため、岡部はタイムリープを繰り返す。そして、紅莉栖かまゆりか、助けられるのは一人だという事実に辿り着く。究極の選択に苦しむ岡部に、紅莉栖は彼がとるべき行動を伝える。極限状態の中、気持ちを確かめ合う二人。秋葉原での別れのあと、彼女がとった行動はー。追加シーンと台詞で明かされる、助手・紅莉栖のすべて！大ヒットアニメノベライズ第３弾。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1431/9784041001431.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11496189/,2021/02/25,0,0
STEINS；GATE2 形而上のネクローシス：Reverse,,三輪　清宗/5pb．×ニトロプラス,,KADOKAWA,9784044748531,2021/02/25,「紅莉栖、俺が贈るフォークでも…ダメか？」「あ、あ、あ、あ…、お、お、岡部ッッ！？」夢にまで岡部が出るようになってしまった紅莉栖。「何で、あんな面倒なのに惚れた？」と自分を責めながらも、彼から目を離すことができない。その岡部は、Ｄメールによる世界線移動後も、改変前の記憶が消えずにいた。紅莉栖は、人間の記憶データを過去に送れるのではないかと考えて…。デレ成分大増量で贈る大ヒットアニメノベライズ、第２弾。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8531/9784044748531.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11378746/,2021/02/25,0,0
STEINS；GATE,,5pb．/Nitroplus,,角川書店,9784044748456,2021/02/24,父親との和解におとずれた「ラジ館」で、牧瀬紅莉栖は命を落とした。名も知らない、白衣姿の男の腕の中でー。そんな生々して夢に違和感を覚えながら、講演のために秋葉原をおとずれた紅莉栖。彼女はそこで、「お前は刺されたはずだ」と喚く白衣の男、岡部倫太郎と出会った…。熱く支持される想定科学ＡＤＶ『ＳＴＥＩＮＳ；ＧＡＴＥ』。牧瀬紅莉栖の視点で描かれる世界線。“運命石の扉”の選択は、彼女をどこへ導くのかー。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8456/9784044748456.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11241956/,2021/02/24,0,0
同棲から始まるオタク彼女の作りかた4,,村上　凛/館川　まこ,,KADOKAWA,9784040732718,2021/02/24,声優で後輩の三波さんから告白された。突然のことに驚いていると、リア充な妹・希咲が家に帰ってきてー色々起こりすぎだろ！？同棲も即バレするし、二科のオタク部屋（元・妹の部屋）も見つかるし、人生終了を覚悟していたらー「ここにある本…ちょっと見てもいいですか？」お前も隠れオタクかよ！？「わ、悪い？お兄には関係ないじゃん！」お、おう。しかも夏コミに１人でサークル参加する上級者だと…。希咲と意気投合してコミケに興奮する二科と、なぜか俺も妹のサークルを手伝うことに。三波さんの件で頭がいっぱいなんだが！？コミケに、恋に、今年の夏は騒がしそうな予感がするな…。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2718/9784040732718.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16098949/,2021/02/24,0,0
ハウ・トゥー,,ランドール・マンロー/吉田　三知世,,早川書房,9784152099099,2021/02/14,発売後、即ニューヨークタイムズ・ベストセラーリスト１位！引っ越しの手間を減らすには？スマホの自撮りがうまくなるには？明日の天気を知りたい。友だちをつくるにはどうしたら…？約束の時間が守れなくて困っています。私たちの日々の困りごとには、正しい解決法と間違った解決法があります。しかしじつは画期的な、「第３の暮らしの知恵」というのがありました。バカバカしくて楽しげだけれど、役には立たない解決法が。本書では『ホワット・イフ？』の世界的ベストセラー作家、ランドール・マンローが、それを具体的な問題に即して、わかりやすいマンガを駆使して惜しげもなく披露してくれます。身近な科学やテクノロジーを楽しく理解できるという、思わぬ余禄ももれなくついてきますよ。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9099/9784152099099.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16139745/,2021/02/14,0,0
ウォール街のモメンタムウォーカー,,ゲイリー・アントナッチ/山下恵美子,,パンローリング,9784775971949,2021/02/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1949/9784775971949.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13315148/,2021/02/11,0,0
春にして君を離れ,,アガサ・クリスティ/中村妙子,,早川書房,9784151300813,2021/02/11,優しい夫、よき子供に恵まれ、女は理想の家庭を築き上げたことに満ち足りていた。が、娘の病気見舞いを終えてバグダッドからイギリスへ帰る途中で出会った友人との会話から、それまでの親子関係、夫婦の愛情に疑問を抱きはじめる…女の愛の迷いを冷たく見据え、繊細かつ流麗に描いたロマンチック・サスペンス。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1513/15130081.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/1664235/,2021/02/11,0,0
ミヒャエル・エンデ『モモ』 2020年8月,,河合 俊雄,,NHK出版,9784142231164,2021/02/07,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1164/9784142231164.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16377530/,2021/02/07,0,0
ユリイカ(1 2021(第53巻第1号)),,,,青土社,9784791703968,2021/02/02,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3968/9784791703968.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16596237/,2021/02/02,0,0
｢アーサー・C・クラーク｣スペシャル 2020年3月,,瀬名 秀明,,NHK出版,9784142231096,2021/01/31,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1096/9784142231096.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16214886/,2021/01/31,0,0
日本沈没 第二部〔小学館文庫〕(上),,小松 左京/谷 甲州,,小学館,9784094082746,2021/01/26,海底に眠る「日本」の遺跡が慰霊祭で映し出される。日本列島が海の底に沈んでから二十五年がすぎていたー。国土を失った日本人は、パプアニューギニアやカザフスタンなど世界各地に入植していたが、現地の人々との軋轢もまた厳然と存在していた。一方、中田首相を中心とした日本政府の研究グループは国の復興のために、あるプロジェクトを密かに進めていた。旧日本海上に広大な人工島を建造する計画ーだがそれは中国や北朝鮮など、周辺国との利害対立を生むものだった。四〇〇万部ベストセラーの刊行から三十三年の時を経て、ついに描かれた衝撃の続編。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2746/9784094082746.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/5730918/,2021/01/26,0,0
日本沈没 第二部〔小学館文庫〕(下),,小松 左京/谷 甲州,,小学館,9784094082753,2021/01/26,日本列島の沈没は、単なる前触れにすぎなかったー。断続的な冷害に襲われ、深刻な飢饉に見舞われていた北朝鮮に、中国が軍事侵攻した。日本列島の物理的消失により、東アジアの気象が大きく変動し、その影響も拡大していた。日本政府は、もうひとつのプロジェクトー日本人の技術を結集した全地球の環境予測システム・地球シミュレータの実用化に乗り出す。皮肉にもそこにシミュレーションされたのは、地球全体を「新たな異変」が呑み込もうとする悪夢のような内容だった。この地球の未来をも予測し、全人類に警鐘を打ち鳴らした世紀のＳＦ巨編、堂々完結。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2753/9784094082753.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/5730919/,2021/01/26,0,0
思考の整理学,,外山　滋比古,,筑摩書房,9784480020475,2021/01/26,アイディアが軽やかに離陸し、思考がのびのびと大空を駆けるには？自らの体験に則し、独自の思考のエッセンスを明快に開陳する、恰好の入門書。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0475/9784480020475.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/217193/,2021/01/26,0,0
象られた力,,飛浩隆,,早川書房,9784150307684,2021/01/26,惑星“百合洋”が謎の消失を遂げてから１年、近傍の惑星“シジック”のイコノグラファー、クドウ円は、百合洋の言語体系に秘められた“見えない図形”の解明を依頼される。だがそれは、世界認識を介した恐るべき災厄の先触れにすぎなかった…異星社会を舞台に“かたち”と“ちから”の相克を描いた表題作、双子の天才ピアニストをめぐる生と死の二重奏の物語「デュオ」ほか、初期中篇の完全改稿版全４篇を収めた傑作集。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1503/15030768.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/1708019/,2021/01/26,0,0
ブルデュー『ディスタンクシオン』 2020年12月,,岸 政彦,,NHK出版,9784142231201,2021/01/25,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1201/9784142231201.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16478656/,2021/01/25,0,0
『平家物語』 2020年5月,,安田 登,,NHK出版,9784142231133,2021/01/25,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1133/9784142231133.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16298666/,2021/01/25,0,0
ウンベルト・エーコの世界文明講義,,ウンベルト・エーコ/和田 忠彦,,河出書房新社,9784309207520,2021/01/24,知の巨人が読み解く文明の謎。かラー図版１３０点以上！！！現代人は古代・中世・近代より進歩しているのか。見えないもの、聖なるもの、美と醜、絶対と相対、パラドックス、嘘、秘密、陰謀論…。ベストセラー『薔薇の名前』の著者最後の贈り物。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7520/9784309207520.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15629238/,2021/01/24,0,0
ですぺら,,小中千昭/安倍吉俊,,徳間書店,9784197203284,2021/01/22,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3284/9784197203284.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11174756/,2021/01/22,0,0
フランス名詩選,,安藤元雄/入沢康夫,,岩波書店,9784003750117,2021/01/17,一五世紀のヴィヨンから、一九世紀のボードレール、マラルメ、ヴェルレーヌ、ランボー、さらにヴァレリー、アポリネール、そして現代に続くブルトン、コクトー、プレヴェールーフランス詩の豊饒の世界を最適の編訳者を得て一冊に収める。原詩・日本語訳対照。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0037/00375011.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/966483/,2021/01/17,0,0
完全な真空,,スタニスワフ・レム/沼野充義,,河出書房新社,9784309464992,2021/01/17,「実在しない書物の書評を書くということは、レム氏の発明ではありません」。ゲーム理論を援用して宇宙の創造と成長を論じるノーベル賞受賞者の講演「新しい宇宙創造説」のほか、「ロビンソン物語」「逆黙示録」「誤謬としての文化」など、パロディやパスティーシュも満載の、知的刺激に満ちた“書評集”。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4992/9784309464992.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16014159/,2021/01/17,0,0
宗教学の名著30,,島薗進,,筑摩書房,9784480064424,2020/12/18,宗教の歴史は長いが、宗教学は近代になって経験科学の発達を背景としてヨーロッパで誕生した比較的歴史の短い学問である。近代人は宗教に距離を取りながらも、人類が宗教を必要としてきたゆえんを直観的に理解し、時に知的反省を加えてきた。宗教学の知は西欧的近代学知の限界を見定めて、芸術・文学・語りや民衆文化の方へと開かれようとする脱領域的な知ともいえる。本書は古今東西の知から宗教理解、理論の諸成果を取り上げ、現代を生きる私たちにとっての「宗教」の意味を考える視点を養う決定版ブックガイドである。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4424/9784480064424.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/5843457/,2020/12/18,0,0
